mirna	Astrocyte	B_cell	CD4_T	CD8_T	Microglia	Monocyte	NK_cell	Oligodendrocyte	T_cell	Th17	Treg
hsa-miR-7110-3p	1.4843530152575113e-05	1.319670172961196e-05	3.6672368878498673e-05	5.0658050895435736e-05	4.950239963363856e-05	3.704128903336823e-05	3.621309224399738e-05	2.8195077902637422e-05	4.444013393367641e-05	2.254007813462522e-05	2.358476194785908e-05
hsa-miR-7110-5p	3.575580194592476e-05	3.371906132088043e-05	5.545236126636155e-05	0.00013742642477154732	0.00010424437641631812	5.471654731081799e-05	0.00010591425962047651	4.6189947170205414e-05	4.654254735214636e-05	7.900586206233129e-05	5.7374800235265866e-05
hsa-miR-7111-3p	8.032078767428175e-06	9.776850674825255e-06	1.308292121393606e-05	6.0957518144277856e-06	3.814270030488842e-06	7.045034635666525e-06	5.509138645720668e-06	1.0023935828940012e-05	4.899381565337535e-06	1.5054280993354041e-05	6.725397724949289e-06
hsa-miR-7111-5p	1.388183591188863e-05	2.836614294210449e-05	5.873559712199494e-05	6.116213626228273e-05	3.984405702794902e-05	2.016449798247777e-05	5.2485818741843104e-05	4.867605457548052e-05	1.7545095033710822e-05	1.9112521840725094e-05	1.9171617168467492e-05
hsa-miR-7112-3p	5.6232329370686784e-06	4.9961918193730526e-06	5.989299552311422e-06	1.1501003427838441e-05	2.039050059465808e-06	2.8207682589709293e-06	5.666868219122989e-06	8.363212145923171e-06	4.874907972407527e-06	5.033951310906559e-06	5.9902076827711426e-06
hsa-miR-7113-3p	1.6983414752758108e-05	7.5084317359142e-05	7.208212628029287e-05	0.00017768914403859526	5.1487786549841985e-05	4.6845842007314786e-05	1.6163274267455563e-05	6.306133582256734e-05	3.9588041545357555e-05	6.868503987789154e-05	5.123228402226232e-05
hsa-miR-7113-5p	1.3314105672179721e-05	7.157099389587529e-06	2.8257931262487546e-05	2.4851840862538666e-05	6.9805428211111575e-06	1.0534510693105403e-05	2.7934167519561015e-05	1.863268335000612e-05	1.7673519323579967e-05	1.220759077114053e-05	1.0491482498764526e-05
hsa-miR-7114-3p	3.3278456612606533e-06	4.656902092392556e-06	8.608303687651642e-06	1.0410178219899535e-05	7.1855474743642844e-06	4.935672677675029e-06	2.407641204626998e-06	6.209213552210713e-06	2.759828021225985e-06	4.197569069219753e-06	4.693453774962109e-06
hsa-miR-7114-5p	9.737521759234369e-05	7.692158396821469e-05	0.0001474543532822281	0.00017711520195007324	3.7115798477316275e-05	0.0001631724735489115	9.637733455747366e-05	0.00015511209494434297	8.902102126739919e-05	7.065133831929415e-05	7.294613169506192e-05
hsa-miR-7150	2.733251903919154e-06	4.476836693356745e-06	5.598920779448235e-06	2.2198921215021983e-05	2.6635434551280923e-06	3.305717655166518e-06	1.3056182069703937e-05	3.185390141879907e-06	2.823044269462116e-06	7.960251423355658e-06	7.084636308718473e-06
hsa-miR-7151-3p	1.7066742657334544e-05	1.5549005183856934e-05	3.0497178158839233e-05	2.358373239985667e-05	1.1459207598818466e-05	1.988647818507161e-05	1.3106549886288121e-05	1.8581044059828855e-05	2.7714890165952966e-05	1.867168248281814e-05	2.762270742096007e-05
hsa-miR-7151-5p	2.5852893941191724e-06	3.5805194329441292e-06	5.699964276573155e-06	5.8422156143933535e-06	4.773733962792903e-06	2.435870555927977e-06	3.718666448548902e-06	3.7914278436801396e-06	5.293164122122107e-06	2.8981805826333584e-06	3.251075440857676e-06
hsa-miR-7152-3p	2.2879207790538203e-06	2.5889091830322286e-06	5.499962753674481e-06	3.625822955655167e-06	2.94837741421361e-06	1.9397693904465996e-06	2.2651390736427857e-06	2.579618012532592e-06	4.108191205887124e-06	2.336878878850257e-06	3.526680529830628e-06
hsa-miR-7152-5p	1.207570585393114e-05	5.869572305527981e-06	4.885909220320173e-06	1.3231324373919051e-05	7.197280410764506e-06	6.160605153127108e-06	8.243053343903739e-06	8.519015864294488e-06	1.5386976883746684e-05	6.126219886937179e-06	1.1430925042077433e-05
hsa-miR-7153-5p	2.6717872970039025e-05	2.2930011255084537e-05	2.6598603653837927e-05	4.475179594010115e-05	3.158030449412763e-05	2.4310076696565375e-05	3.088162702624686e-05	1.0674782060959842e-05	7.401554739772109e-06	3.93066366086714e-05	1.7117145034717396e-05
hsa-miR-7154-3p	4.476290996535681e-05	1.5306583009078167e-05	4.257544060237706e-05	1.4846306839899626e-05	2.215389940829482e-05	1.957405766006559e-05	2.1615602236124687e-05	1.7289667084696703e-05	1.5724439435871318e-05	1.3694326298718806e-05	3.184238448739052e-05
hsa-miR-7154-5p	1.0244544682791457e-05	6.744201527908444e-06	5.458527539303759e-06	2.0840985598624684e-05	8.213990440708585e-06	7.2192997322417796e-06	6.374224994942779e-06	6.894454600114841e-06	5.570075245486805e-06	7.72466228227131e-06	1.1169751815032214e-05
hsa-miR-7155-3p	5.0593394007592e-06	7.004509370744927e-06	6.817472694820026e-06	7.79513175075408e-06	4.580053428071551e-06	5.425131803349359e-06	9.251517440134194e-06	3.500365664876881e-06	7.600809112773277e-06	8.345910828211345e-06	1.073248768079793e-05
hsa-miR-7155-5p	7.4838271757471375e-06	4.915907084068749e-06	1.1578173143789172e-05	7.733311576885171e-06	5.436359060695395e-06	5.6059898270177655e-06	8.122779945551883e-06	5.369682639866369e-06	9.28182271309197e-06	6.015148755977862e-06	8.302856258524116e-06
hsa-miR-7156-3p	6.3579004745406564e-06	1.4266594916989561e-05	1.1613677997956984e-05	1.2345879440545104e-05	1.533701470179949e-05	3.7676436477340758e-06	1.384944062010618e-05	7.555119736935012e-06	3.374036623426946e-06	4.227640602039173e-06	6.022612978995312e-06
hsa-miR-7156-5p	4.4478842937678564e-06	6.698920060443925e-06	1.94892654690193e-05	2.4455985112581402e-05	1.2716105629806407e-05	1.3977722119307145e-05	1.462681575503666e-05	5.969868652755395e-06	6.15153658145573e-06	2.2117306798463687e-05	7.84045914770104e-06
hsa-miR-7157-3p	1.902497206174303e-05	1.2963976587343495e-05	9.819594197324477e-06	1.1416778761486057e-05	1.4120333617029246e-05	9.742973816173617e-06	1.0956031474051997e-05	1.2811606211471371e-05	8.937015081755817e-06	2.9661128792213276e-05	1.7632259186939336e-05
hsa-miR-7157-5p	1.3640071301779244e-05	9.33530191105092e-06	1.6721458450774662e-05	4.2073683289345354e-05	2.34541148529388e-05	1.4501627447316423e-05	1.8374654246144928e-05	2.647704241098836e-05	1.5052914022817276e-05	3.07124646496959e-05	1.7476682842243463e-05
hsa-miR-7158-3p	9.30034730117768e-06	7.813092452124692e-06	5.885174687136896e-06	6.984138963161968e-06	1.1187712516402826e-05	1.2351363693596795e-05	4.277146672393428e-06	4.115029696549755e-06	2.345079519727733e-05	8.296914529637434e-06	1.0469366316101514e-05
hsa-miR-7158-5p	1.6918013443500968e-06	5.556985797738889e-06	3.415491391933756e-06	8.303199138026685e-06	3.7755025914520957e-06	2.768998228930286e-06	7.065460067678941e-06	2.956577191071119e-06	3.967515112890396e-06	6.588380529137794e-06	2.5233680389646906e-06
hsa-miR-7159-3p	7.778862709528767e-06	6.229190148587804e-06	1.0193552952841856e-05	1.1272787560301367e-05	7.217432084871689e-06	1.0591480531729758e-05	1.0298832421540283e-05	8.84092878550291e-06	1.1468293450889178e-05	9.836441677180119e-06	1.355081440124195e-05
hsa-miR-7159-5p	2.3385749955195934e-05	1.647884892008733e-05	2.2238695237319916e-05	1.991666795220226e-05	4.237876055412926e-05	1.1178507520526182e-05	3.2709802326280624e-05	2.5783281671465375e-05	3.7589441490126774e-05	1.3666925951838493e-05	3.0941977456677705e-05
